alias_key,comparison_action,context_after,context_before,current_active_breaks,current_vs_expected_pass,expected_breaks,host_sentence_status,paragraph_id,projection_breaks,quoted,row_id,semantic_disposition,speaker,speech_end_map,syntactic_rationale,text_sha256,topology_breaks
60fd55abd9786685,NO_CHANGE, «Voici l'Homme !»,Il répéta les paroles que Pilate avait dites en présentant Jésus au peuple : «,90,True,90,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,90,Ecce Homo !,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051#R00,KEEP_CURRENT_BREAK,JESUS,90,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,b685d871c1b8ebb60562d3f7e53aa46978f4a68429007c2a0482cf93359c5082,90
ba1653992328bfa5,NO_CHANGE," Sur ces mots, un murmure se fit entendre.","Combien de fois cette scène s'est répétée ! Alors, le Seigneur répéta à tous : «",203,True,203,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,203,Ecce Homo !,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054#R00,KEEP_CURRENT_BREAK,JESUS,203,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,42d912e4cd5e106c63110b57aadab222f9359afdcab144b8de04701748d19e81,203
2192d2cbad8f4524,NO_CHANGE," Alors, nous nous sommes trouvés au milieu de prêtres, d'évêques, de religieux et de dévots.",,95,True,95,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,95,"Pourtant, cela n'est rien. Tournons-nous du côté des religieux et voyons s'ils veulent de Moi.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P057#R00,KEEP_CURRENT_BREAK,JESUS,95,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,ca2df7f69551cbbe7ab9ab2a0de7bdd3049e1a959ef38c28e2613a55e2198034,95
4a943cb0513430df,NO_CHANGE," Certains dirent : «Nous Le voulons, mais nous voulons aussi notre confort.» D'autres dirent : «Nous Le voulons, mais avec nos intérêts.» D'autres dirent : «Nous Le voulons, mais a","Avec une voix sonore, Jésus répéta : «",50,True,50,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,50,Ecce Homo !,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058#R00,KEEP_CURRENT_BREAK,JESUS,50,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,cd60b2ae15588ce08032d6162959ed7a01568206d3154ef5c2fa960aff0d972e,50
fab8c69730faf4cc,NO_CHANGE, ;,,,True,,QUOTE_CLOSE_AT_RECORD_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,,Et Je ressentis autant de morts que le nombre de cris «Crucifie-Le»,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,53|67,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record.",70e33876c8f3932f34f7140d7d53b70ff347a5a0825dd92586c5eca9e5fe9f5d,
041360e8ee230c7d,NO_CHANGE," """,,,True,,QUOTE_CLOSE_AT_RECORD_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P141,,"Ma fille, dis-Moi, quel est-Il ton idéal, ton objectif ?",PASSION24.TEXT.RELATED_HOUR_17.BODY.P141#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record.",53c7855fdaf433deaaeaa1a9085d00b419136d241f43f61c6202433dbec15471,
ae2f5d979e304c92,NO_CHANGE," Je lui dis : «Mais, Jésus très saint, après le grand sacrifice que j'avais fait, ces gens s'en allaient faire du commérage. L'obéissance a justement interdit la venue de ces gens.",,274,True,274,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,274,"Quant à toi, Je t'ai donné beaucoup de Lumière sur les voies intérieures et Je t'ai fait comprendre la Vérité sur les vraies Vertus et le vrai Amour. Ainsi Je pouvais par ta bouche faire comprendre aux autres la Vérité sur les vrais chemins des Vertus. Je M'en réjouissais.",PASSION24.TEXT.RELATED_HOUR_18.BODY.P072#R00,KEEP_CURRENT_BREAK,JESUS,274,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,c780030c61d806fb214e5a67a98969e19c9cd7c892b46c024ab0bcbdb09f21a0,274
8d29b3537c37a0a8,NO_CHANGE, Seul Jésus sait ce que j'ai alors souffert.,,151,True,151,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_19.BODY.P067,151,"Ma fille, sois patiente, tu vas souffrir davantage. C'est la souffrance la plus pénible. Mais c'est ton Jésus, ta Vie, qui veut ce soulagement de toi.",PASSION24.TEXT.RELATED_HOUR_19.BODY.P067#R00,KEEP_CURRENT_BREAK,JESUS,151,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,4577dc869f43e580bf03ae45452b3ffbb54d92e9791b5891f7a7bec34161574f,151
9077a8c6ef098c8c,NO_CHANGE," En disant cela, Il continua de souffler.",,317,True,317,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_19.BODY.P074,317,"Le mal est si répandu que ces deux feux sont prêts à s'unir et la peine que Je t'ai fait éprouver se place entre ces deux feux pour les empêcher de s'unir. Si ce n'était pas de cela, la pauvre humanité tout entière connaîtrait sa fin. C'est pourquoi, laisse-Moi continuer ; Je serai avec toi pour te donner la force.",PASSION24.TEXT.RELATED_HOUR_19.BODY.P074#R00,KEEP_CURRENT_BREAK,JESUS,317,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,4b42e11860cc612072e8b64ca52279ec1e2a12676daaeced1141e195ae565c42,317
5c0c196ea0b59b8c,NO_CHANGE," Plus tard, en recevant l'absolution de mon confesseur, je me disais : «",,105,True,105,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,105,Je vais déposer en toi tout ce que la Volonté suprême a fait en Moi afin que tu puisses tout reproduire.,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015#R00,KEEP_CURRENT_BREAK,JESUS,105,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,4975b104698e473048735269834389242d97d5f24a3d35b6880238972eda3e3a,105
b45dbd944c3c8076,NO_CHANGE," Puis, Il disparut. Quelques heures plus tard, Il revint et ajouta : «",,108,True,108,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,108,"Étant dans Ma Volonté, le Ciel est l'écho de tous Mes actes, c'est-à-dire qu'il répète tout ce que Je fais.",PASSION24.TEXT.RELATED_HOUR_20.BODY.P023#R00,KEEP_CURRENT_BREAK,JESUS,108,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,aad0576b9088c062d9a47e893f8f3b1d1514d71113f6460583bf50207371f6f4,108
7563b9f76d383404,NO_CHANGE," Cela dit, Il approcha sa Bouche de la mienne et, presque en tremblant, je Lui donnai mon baiser. Celui-ci produisit un Son harmonieux jamais entendu auparavant, qui s'éleva très h",,313,True,313,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,313,"Ma fille, rends-Moi le baiser que Je t'ai donné. Car tout le Ciel, Ma Mère, le Père céleste et l'Esprit Saint attendent ce retour. En effet, comme, à travers Ma Volonté, un acte issu d'Eux a rejoint une créature en exil, ils languissent après un retour de la part de cette créature, à travers cette même Volonté.",PASSION24.TEXT.RELATED_HOUR_20.BODY.P024#R00,KEEP_CURRENT_BREAK,JESUS,313,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,f06b85ef7b574bc100e894d80bb6ea09b0fc5741720b0a897f362a6e5fe8cf2f,313
a9b604580336ffe3,NO_CHANGE," Ensuite, Il disparut. Quant à moi, je me fusionnai dans la Volonté Divine en m'attristant pour chacune des offenses faites à mon Jésus par les humains, du premier homme venu sur l",,413,True,413,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_20.BODY.P028,413,"Un tel acte doit avoir un retour, sans quoi, tous auraient de la peine en constatant qu'un Acte divin auquel ils ont participé n'a pas eu de retour. À l'instar d'un fort son de cloche, un Acte fait dans Ma Volonté attire d'abord l'attention de tous, puis se répète et se répète avec douceur. À travers lui, tous décèlent une âme agissant dans Ma Volonté et elles reçoivent la gloire et l'honneur d'un Acte divin.",PASSION24.TEXT.RELATED_HOUR_20.BODY.P028#R00,KEEP_CURRENT_BREAK,JESUS,413,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,0b59ba62e1fc1dfa47778bc6c91b1435e901f8a5378f09b843ef655ed05a584b,413
8485c6431927bd5a,NO_CHANGE, Je repris : «Non ! Et que cela ne soit jamais !»,"À l'instant, Il me dit : «",94,True,94,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_21.BODY.P059,94,Aurais-Tu par hasard cessé de M'aimer et de vivre dans Ma Volonté ?,PASSION24.TEXT.RELATED_HOUR_21.BODY.P059#R00,KEEP_CURRENT_BREAK,JESUS,94,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,c71e49e81a8b1a1f7087ded1126ff281b1316e043f1cb53041df89b37275bc92,94
05ded5ff68788f06,NO_CHANGE," Cela dit, Il disparut.",,282,True,282,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_21.BODY.P090,282,"Ô Père, accepte sa souffrance unie à celle que J'ai ressentie sur la Croix quand J'étais complètement abandonné, même par toi. Accorde que la privation de Ma Présence qu'elle ressent soit Lumière et Vie divine pour les âmes et leur procure tout ce que J'ai mérité par Mon abandon !",PASSION24.TEXT.RELATED_HOUR_21.BODY.P090#R00,KEEP_CURRENT_BREAK,JESUS,282,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,fae3803d3cbc836e62fa888d1d869731533612286d450ea372974c9b7d2eba08,282
9fafb4b7d9f4371f,NO_CHANGE,",",,,True,,QUOTE_CLOSE_AT_RECORD_END,PASSION24.TEXT.RELATED_HOUR_22.BODY.P065,,De même que Mon Humanité disloquée et blessée n’avait qu’un seul cri : « J’ai soif »,PASSION24.TEXT.RELATED_HOUR_22.BODY.P065#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,70|84,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record.",579daa54a60c77ff72f03aa2d964b2bb3ea68d792547ce0f550161ee4782705c,
e9f3816fd3dade3c,NO_CHANGE," Une autre fois, Je me plaignais à Jésus en constatant qu'après tant de sacrifices pour écrire ces Heures, très peu d'âmes les font.",Il me dit : «,369,True,369,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_24.BODY.P010,369,"S'ils les font avec Moi dans Ma Volonté, Je leur donnerai aussi une âme pour chaque mot qu'ils réciteront. En fait, l'effet sera petit ou grand suivant la grandeur de leur union avec Moi. En les faisant dans Ma Volonté, la créature se cache en Elle. Comme c'est Ma Volonté qui agit, Je peux produire tous les biens que Je veux, même à travers un seul Mot.",PASSION24.TEXT.RELATED_HOUR_24.BODY.P010#R00,KEEP_CURRENT_BREAK,JESUS,369,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,f8270e105f0c54897e01300c021b41b1ccd2f8f437049039435001ec38c6ab6b,369
acd310e34802ee7a,NO_CHANGE," Un jour, alors que j'en étais à l'Heure où la céleste Maman participa à l'ensevelissement de Jésus, je me tenais près d'elle pour la consoler.",,217,True,217,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_24.BODY.P017,217,"Oh ! comme J'aimerais que, dans chaque ville, il y ait au moins une âme qui fasse les Heures de Ma Passion ! Je M'entendrais ainsi dans chaque ville. Et Ma Justice, si indignée en ces temps, serait en partie apaisée.",PASSION24.TEXT.RELATED_HOUR_24.BODY.P017#R00,KEEP_CURRENT_BREAK,JESUS,217,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,b3ed347dba153e5287b4f32298a8692059f6ee73c490cfff16865f542ff705eb,217
fffac29f0d9113d9,NO_CHANGE, Et Il me murmura tout ce que sa douce Maman fit et souffrit durant cette Heure.,"ère comme une mère. Ensuite, Il m'embrassa et me dit avec une grande douceur : «",218,True,218,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_24.BODY.P022,218,"Ma maman, maman !",PASSION24.TEXT.RELATED_HOUR_24.BODY.P022#R00,KEEP_CURRENT_BREAK,JESUS,218,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,eeb0a08a26255af4a997b65f5037e53c05636623c99e429ca3596565c2e2471b,218
1f6cb2e9aebdff56,NO_CHANGE,.,,,True,,QUOTE_CLOSE_AT_RECORD_END,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009,,"En voyant que plusieurs allaient passer outre à ce désir, dans un profond chagrin, J'ai crié «Sitio !»",PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,92|102,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record.",f7f5f495664f94bb91d42cc59e75f26d588968abeb5b4106fedb16b8185e52c2,
113b1cfd71263999,NO_CHANGE,"Il est à la fois ancien et nouveau.""","Oh ! Combien la Création exalte de façon admirable ce dicton Me concernant : """,78,True,78,NESTED_QUOTE_OPENING_BOUNDARY,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057,78,,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057#B78,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,78,"Break à l’ouverture d’une citation imbriquée, pas à la fermeture d’une parole directe ; hors classe de mutation.",11fadb1c9becbd9fd8f76160ceeffaa2929af280bbbf6f0b916618ff8166a354,78
0c9de51fa6eb5b81,NO_CHANGE,"Maman, veux-Tu faire ceci ? Veux-Tu souffrir cette peine ?""","Et Je Lui demandais alors sans cesse : """,40,True,40,NESTED_QUOTE_OPENING_BOUNDARY,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100,40,,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100#B40,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,40,"Break à l’ouverture d’une citation imbriquée, pas à la fermeture d’une parole directe ; hors classe de mutation.",855d46aaedc6eb18b2697774946e7879c4a2991e7e1568a6895a17b329d2c88a,40
b8fea56b62033e76,NO_CHANGE,»,"ue toutes les créatures Me doivent, et apporte toutes ces bénédictions à Mon Cœur tendre et blessé.""",317,True,,CROSS_RECORD_BOUNDARY,PASSION24.TEXT.RELATED_HOUR_01.BODY.P047,317,,PASSION24.TEXT.RELATED_HOUR_01.BODY.P047#B317,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,317,Break de handoff/wrapper cross-record ; il n’est pas une fermeture de parole directe suivie d’une reprise intra-record.,07637a43ae3504ce9f3b84b5787946729fd33f34d85ca691a31534576e681c6e,317
a1e660f5a262e4d0,NO_CHANGE, «,"Ainsi, de toutes les choses, J'entendrai l'écho de la Divine Volonté.",69,True,,CROSS_RECORD_BOUNDARY,PASSION24.TEXT.RELATED_HOUR_06.BODY.P011,69,,PASSION24.TEXT.RELATED_HOUR_06.BODY.P011#B69,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,69,Break de handoff/wrapper cross-record ; il n’est pas une fermeture de parole directe suivie d’une reprise intra-record.,df3bce6bc5fa308672f83c9482ee095481e57ba5a4d46bc4947c426127183721,69
256e12365265a63d,NO_CHANGE,»,"églises, Je te dis : ""N'es-Tu pas Ma vraie prison d'Amour ? Cherche-Moi dans ton cœur et aime-Moi !""",162,True,,CROSS_RECORD_BOUNDARY,PASSION24.TEXT.RELATED_HOUR_13.BODY.P013,162,,PASSION24.TEXT.RELATED_HOUR_13.BODY.P013#B162,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,162,Break de handoff/wrapper cross-record ; il n’est pas une fermeture de parole directe suivie d’une reprise intra-record.,850228d7801c4357cbd34d667ad142e7fd34f9379bdec35cb28caba81e16fc35,162
6a5889a4f54c78a6,NO_CHANGE, «,"Lorsque la créature marche, Je crie à ses pas, la bouche brûlante :",67,True,,CROSS_RECORD_BOUNDARY,PASSION24.TEXT.RELATED_HOUR_22.BODY.P066,67,,PASSION24.TEXT.RELATED_HOUR_22.BODY.P066#B67,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,67,Break de handoff/wrapper cross-record ; il n’est pas une fermeture de parole directe suivie d’une reprise intra-record.,5285761b107072dc1ecfc0e41a0deeb465eece6b97905d87d88be332cb90e4bd,67
fa29fc996c5bbf78,NO_CHANGE, «,e que J’ai fait et dit dans Ma Volonté qui est toujours dans l’acte de dire à Ma douloureuse Maman :,153,True,,CROSS_RECORD_BOUNDARY,PASSION24.TEXT.RELATED_HOUR_22.BODY.P076,153,,PASSION24.TEXT.RELATED_HOUR_22.BODY.P076#B153,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,26|153,Break de handoff/wrapper cross-record ; il n’est pas une fermeture de parole directe suivie d’une reprise intra-record.,ddcd98c1466f027347ba2b693a18e39a1c7b6bfb09cb50afea707af63fa217aa,153
