path,line,token,classification,excerpt
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,58,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(ev/'PREPACKAGE_STAGE_REPORT.md',f'''# {VERSION} prepackage stage report\n\nStatus: `PASS_PREPACKAGE_PENDING_FINAL_REOPEN`.\n\nBaseline: v101.113 / `{BASE_SHA}`.\n\nThe only authorised changes are release identity/cache, current QA version metadata, active audit/report evidence and reproducibility scripts. All fourteen governed runtime declarations are exact v101.113 parity.\n\nBefore freeze this build executes and packages: broad Chromium DOM/runtime matrix, isolated service-worker logic mat"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,80,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"matrix=f'''gate,test,status,evidence\nBASELINE,v101.113 exact SHA/member freeze,PASS,{BASE_SHA}\nBUILD,deterministic A/B full-tree build,PASS,asserted before ZIP freeze\nDATA,14 governed runtime declarations,PASS,exact RHS byte parity with v101.113\nUC-H3,v101.112 Hour 3 repair preservation,PASS,broad runtime matrix 4/4 profiles\nUC-H22,v101.112 Hour 22 repair preservation,PASS,broad runtime matrix 4/4 profiles\nQA-META,root real-device/live QA metadata,PASS,21/21 template rows target {VERSION}\"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,80,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"matrix=f'''gate,test,status,evidence\nBASELINE,v101.113 exact SHA/member freeze,PASS,{BASE_SHA}\nBUILD,deterministic A/B full-tree build,PASS,asserted before ZIP freeze\nDATA,14 governed runtime declarations,PASS,exact RHS byte parity with v101.113\nUC-H3,v101.112 Hour 3 repair preservation,PASS,broad runtime matrix 4/4 profiles\nUC-H22,v101.112 Hour 22 repair preservation,PASS,broad runtime matrix 4/4 profiles\nQA-META,root real-device/live QA metadata,PASS,21/21 template rows target {VERSION}\"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,80,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"matrix=f'''gate,test,status,evidence\nBASELINE,v101.113 exact SHA/member freeze,PASS,{BASE_SHA}\nBUILD,deterministic A/B full-tree build,PASS,asserted before ZIP freeze\nDATA,14 governed runtime declarations,PASS,exact RHS byte parity with v101.113\nUC-H3,v101.112 Hour 3 repair preservation,PASS,broad runtime matrix 4/4 profiles\nUC-H22,v101.112 Hour 22 repair preservation,PASS,broad runtime matrix 4/4 profiles\nQA-META,root real-device/live QA metadata,PASS,21/21 template rows target {VERSION}\"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,80,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"matrix=f'''gate,test,status,evidence\nBASELINE,v101.113 exact SHA/member freeze,PASS,{BASE_SHA}\nBUILD,deterministic A/B full-tree build,PASS,asserted before ZIP freeze\nDATA,14 governed runtime declarations,PASS,exact RHS byte parity with v101.113\nUC-H3,v101.112 Hour 3 repair preservation,PASS,broad runtime matrix 4/4 profiles\nUC-H22,v101.112 Hour 22 repair preservation,PASS,broad runtime matrix 4/4 profiles\nQA-META,root real-device/live QA metadata,PASS,21/21 template rows target {VERSION}\"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,85,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok=='v101.113':return rel in {'README.md','metadata/build_provenance.json','evidence/v101114/PREPACKAGE_STAGE_REPORT.md','reports/full_regression_matrix.csv','reports/no_regression_fix_ledger.csv'}"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,86,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok=='v101.112': return rel in {'README.md','reports/full_regression_matrix.csv','reports/no_regression_fix_ledger.csv'}"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,87,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok in {'v101.111','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101113_','L24H_v101112_','L24H_v101111_'}:return False"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,90,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," rows=[];fail=0;tokens=['v101.113','v101.112','v101.111','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101113_','L24H_v101112_','L24H_v101111_']"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,90,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," rows=[];fail=0;tokens=['v101.113','v101.112','v101.111','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101113_','L24H_v101112_','L24H_v101111_']"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,90,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," rows=[];fail=0;tokens=['v101.113','v101.112','v101.111','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101113_','L24H_v101112_','L24H_v101111_']"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,120,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,   if 'v101.113' in s:typ='CLAIM';bind='BASELINE_PROVENANCE';status='PASS'
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,130,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   # current reports may describe the v101.113 defect, but v101.112/v101.111 should not appear at all in current report set unless explicit inherited label in ledger/matrix."
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,130,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   # current reports may describe the v101.113 defect, but v101.112/v101.111 should not appear at all in current report set unless explicit inherited label in ledger/matrix."
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,130,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   # current reports may describe the v101.113 defect, but v101.112/v101.111 should not appear at all in current report set unless explicit inherited label in ledger/matrix."
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,131,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,   if 'v101.111' in s:typ='CLAIM';bind='STALE_FORBIDDEN';status='FAIL'
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,132,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"   if 'v101.112' in s and rel not in {'README.md','reports/no_regression_fix_ledger.csv','reports/full_regression_matrix.csv'}:typ='CLAIM';bind='STALE_FORBIDDEN';status='FAIL'"
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,141,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,summary=f'''# Four-pass deep audit — {VERSION}\n\n## Pass 1 — files vs build script\nPASS. Exact v101.113 baseline SHA verified; fourteen governed runtime declarations are exact byte parity; Build A/B are deterministic before ZIP freeze.\n\n## Pass 2 — runtime/package behaviour\nPASS. Broad Chromium DOM/runtime matrix: 52/52. Isolated service-worker logic matrix: 15/15. JavaScript and service-worker syntax PASS. v101.112 H3/H22 fixes are preserved in all four browser profiles.\n\n## Pass 3 — act
scripts/build_v101114_four_pass_audit_evidence_integrity_repair.py,141,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,summary=f'''# Four-pass deep audit — {VERSION}\n\n## Pass 1 — files vs build script\nPASS. Exact v101.113 baseline SHA verified; fourteen governed runtime declarations are exact byte parity; Build A/B are deterministic before ZIP freeze.\n\n## Pass 2 — runtime/package behaviour\nPASS. Broad Chromium DOM/runtime matrix: 52/52. Isolated service-worker logic matrix: 15/15. JavaScript and service-worker syntax PASS. v101.112 H3/H22 fixes are preserved in all four browser profiles.\n\n## Pass 3 — act
scripts/build_v101115_active_report_line_closure.py,6,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,VERSION='v101.115';CACHE='luisa-24h-v101-115';DATE='2026-08-25';STAGE='FOUR_PASS_ACTIVE_REPORT_LINE_CLOSURE_R1'
scripts/build_v101115_active_report_line_closure.py,34,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=base_html.replace(""const APP_VERSION = 'v101.114';"",""const APP_VERSION = 'v101.115';"",1).replace(""const APP_EVIDENCE_STAGE = 'FOUR_PASS_AUDIT_EVIDENCE_INTEGRITY_REPAIR_R1';"",f""const APP_EVIDENCE_STAGE = '{STAGE}';"",1)"
scripts/build_v101115_active_report_line_closure.py,34,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=base_html.replace(""const APP_VERSION = 'v101.114';"",""const APP_VERSION = 'v101.115';"",1).replace(""const APP_EVIDENCE_STAGE = 'FOUR_PASS_AUDIT_EVIDENCE_INTEGRITY_REPAIR_R1';"",f""const APP_EVIDENCE_STAGE = '{STAGE}';"",1)"
scripts/build_v101115_active_report_line_closure.py,35,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"old=""const BUILD_DATE = '2026-08-25'; // v101.114 / four-pass audit evidence-integrity repair"";new=""const BUILD_DATE = '2026-08-25'; // v101.115 / complete active-report line-audit closure"";assert old in html;html=html.replace(old,new,1)"
scripts/build_v101115_active_report_line_closure.py,35,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"old=""const BUILD_DATE = '2026-08-25'; // v101.114 / four-pass audit evidence-integrity repair"";new=""const BUILD_DATE = '2026-08-25'; // v101.115 / complete active-report line-audit closure"";assert old in html;html=html.replace(old,new,1)"
scripts/build_v101115_active_report_line_closure.py,38,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"qa=(BASE/'REAL_DEVICE_QA_CHECKLIST.md').read_text(encoding='utf-8').replace('v101.114','v101.115').replace('FOUR_PASS_AUDIT_EVIDENCE_INTEGRITY_REPAIR_R1',STAGE).replace('luisa-24h-v101-114',CACHE)"
scripts/build_v101115_active_report_line_closure.py,38,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"qa=(BASE/'REAL_DEVICE_QA_CHECKLIST.md').read_text(encoding='utf-8').replace('v101.114','v101.115').replace('FOUR_PASS_AUDIT_EVIDENCE_INTEGRITY_REPAIR_R1',STAGE).replace('luisa-24h-v101-114',CACHE)"
scripts/build_v101115_active_report_line_closure.py,46,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(t/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nThis is a narrow audit-evidence successor to immutable v101.114. v101.114 correctly packaged prefreeze broad runtime and service-worker evidence, but its `active_report_line_audit.csv` was generated before `reports/four_pass_deep_audit.md` and therefore did not cover that final active report. v101.115 closes that scope gap: all active source reports are written first, then the line-by-line audit is generated a"
scripts/build_v101115_active_report_line_closure.py,46,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(t/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nThis is a narrow audit-evidence successor to immutable v101.114. v101.114 correctly packaged prefreeze broad runtime and service-worker evidence, but its `active_report_line_audit.csv` was generated before `reports/four_pass_deep_audit.md` and therefore did not cover that final active report. v101.115 closes that scope gap: all active source reports are written first, then the line-by-line audit is generated a"
scripts/build_v101115_active_report_line_closure.py,46,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(t/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nThis is a narrow audit-evidence successor to immutable v101.114. v101.114 correctly packaged prefreeze broad runtime and service-worker evidence, but its `active_report_line_audit.csv` was generated before `reports/four_pass_deep_audit.md` and therefore did not cover that final active report. v101.115 closes that scope gap: all active source reports are written first, then the line-by-line audit is generated a"
scripts/build_v101115_active_report_line_closure.py,51,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," sw=(t/'sw.js').read_text().replace('/* v101.114 */','/* v101.115 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-114';"",f""const CACHE_NAME = '{CACHE}';"",1);wt(t/'sw.js',sw)"
scripts/build_v101115_active_report_line_closure.py,51,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," sw=(t/'sw.js').read_text().replace('/* v101.114 */','/* v101.115 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-114';"",f""const CACHE_NAME = '{CACHE}';"",1);wt(t/'sw.js',sw)"
scripts/build_v101115_active_report_line_closure.py,52,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," prov={'version':VERSION,'build_date':DATE,'stage':STAGE,'baseline_version':'v101.114','baseline_zip_sha256':BASE_SHA,'baseline_html_sha256':BASE_HTML_SHA,'candidate_html_sha256':HTML_SHA,'scope':{'governed_runtime_declarations_changed':0,'active_source_reports_written_before_line_audit':True,'active_report_line_audit_self_exclusion':['reports/active_report_line_audit.csv'],'qa_template_scenarios':21},'final_reopen_evidence':'EXTERNAL_AFTER_ZIP_FREEZE'};wt(t/'metadata/build_provenance.json',json"
scripts/build_v101115_active_report_line_closure.py,56,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(ev/'PREPACKAGE_STAGE_REPORT.md',f'''# {VERSION} prepackage stage report\n\nStatus: `PASS_PREPACKAGE_PENDING_FINAL_REOPEN`.\n\nBaseline: v101.114 / `{BASE_SHA}`.\n\nAll fourteen governed runtime declarations remain exact baseline parity. Broad Chromium and isolated service-worker logic evidence are rerun before freeze. All active source reports are finalized before `reports/active_report_line_audit.csv` is generated. Exact path/line coverage is asserted; the audit CSV itself is the only expli"
scripts/build_v101115_active_report_line_closure.py,77,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"matrix=f'''gate,test,status,evidence\nBASELINE,v101.114 exact SHA/member freeze,PASS,{BASE_SHA}\nBUILD,deterministic A/B full-tree build,PASS,asserted before ZIP freeze\nDATA,14 governed runtime declarations,PASS,exact RHS byte parity with v101.114\nH3-H22,user-confirmed text/paragraph repairs preserved,PASS,broad runtime 4/4 profiles\nQA-META,root physical/live QA metadata,PASS,21/21 template rows target {VERSION}\nJS,inline JavaScript syntax,PASS,reports/javascript_syntax_check.json\nSW-SYNTAX"
scripts/build_v101115_active_report_line_closure.py,77,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"matrix=f'''gate,test,status,evidence\nBASELINE,v101.114 exact SHA/member freeze,PASS,{BASE_SHA}\nBUILD,deterministic A/B full-tree build,PASS,asserted before ZIP freeze\nDATA,14 governed runtime declarations,PASS,exact RHS byte parity with v101.114\nH3-H22,user-confirmed text/paragraph repairs preserved,PASS,broad runtime 4/4 profiles\nQA-META,root physical/live QA metadata,PASS,21/21 template rows target {VERSION}\nJS,inline JavaScript syntax,PASS,reports/javascript_syntax_check.json\nSW-SYNTAX"
scripts/build_v101115_active_report_line_closure.py,82,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok=='v101.114':return rel in {'README.md','metadata/build_provenance.json','evidence/v101115/PREPACKAGE_STAGE_REPORT.md','reports/full_regression_matrix.csv','reports/no_regression_fix_ledger.csv'}"
scripts/build_v101115_active_report_line_closure.py,83,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED, if tok=='v101.113':return rel=='reports/no_regression_fix_ledger.csv'
scripts/build_v101115_active_report_line_closure.py,84,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED, if tok=='v101.112':return rel=='reports/no_regression_fix_ledger.csv'
scripts/build_v101115_active_report_line_closure.py,87,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," toks=['v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-114','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101114_','L24H_v101113_','L24H_v101112_','L24H_v101111_'];rows=[];fail=0"
scripts/build_v101115_active_report_line_closure.py,87,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," toks=['v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-114','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101114_','L24H_v101113_','L24H_v101112_','L24H_v101111_'];rows=[];fail=0"
scripts/build_v101115_active_report_line_closure.py,87,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," toks=['v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-114','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101114_','L24H_v101113_','L24H_v101112_','L24H_v101111_'];rows=[];fail=0"
scripts/build_v101115_active_report_line_closure.py,87,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," toks=['v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-114','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101114_','L24H_v101113_','L24H_v101112_','L24H_v101111_'];rows=[];fail=0"
scripts/build_v101115_active_report_line_closure.py,106,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,four=f'''# Four-pass deep audit — {VERSION}\n\n## Pass 1 — files vs build script\nPASS. Exact v101.114 baseline SHA verified; fourteen governed runtime declarations are exact byte parity; deterministic Build A/B is required before freeze.\n\n## Pass 2 — runtime/package behaviour\nPASS. Broad Chromium DOM/runtime matrix: 52/52. Isolated service-worker logic matrix: 15/15. JavaScript and service-worker syntax PASS. H3/H22 user-confirmed repairs remain intact.\n\n## Pass 3 — active reports line by 
scripts/build_v101115_active_report_line_closure.py,129,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,   if 'v101.114' in s:typ='CLAIM';bind='BASELINE_PROVENANCE_SHA'
scripts/build_v101115_active_report_line_closure.py,130,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,   if 'v101.113' in s or 'v101.112' in s:
scripts/build_v101115_active_report_line_closure.py,130,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,   if 'v101.113' in s or 'v101.112' in s:
scripts/build_v101115_active_report_line_closure.py,133,v101.111,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,   if 'v101.111' in s:typ='CLAIM';bind='STALE_FORBIDDEN';status='FAIL'
scripts/build_v101116_self_contained_build_integrity_repair.py,6,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,VERSION='v101.116';CACHE='luisa-24h-v101-116';DATE='2026-08-25';STAGE='FOUR_PASS_SELF_CONTAINED_BUILD_INTEGRITY_REPAIR_R1'
scripts/build_v101116_self_contained_build_integrity_repair.py,36,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=base_html.replace(""const APP_VERSION = 'v101.115';"",""const APP_VERSION = 'v101.116';"",1).replace(""const APP_EVIDENCE_STAGE = 'FOUR_PASS_ACTIVE_REPORT_LINE_CLOSURE_R1';"",f""const APP_EVIDENCE_STAGE = '{STAGE}';"",1)"
scripts/build_v101116_self_contained_build_integrity_repair.py,36,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"html=base_html.replace(""const APP_VERSION = 'v101.115';"",""const APP_VERSION = 'v101.116';"",1).replace(""const APP_EVIDENCE_STAGE = 'FOUR_PASS_ACTIVE_REPORT_LINE_CLOSURE_R1';"",f""const APP_EVIDENCE_STAGE = '{STAGE}';"",1)"
scripts/build_v101116_self_contained_build_integrity_repair.py,37,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"old=""const BUILD_DATE = '2026-08-25'; // v101.115 / complete active-report line-audit closure"";new=""const BUILD_DATE = '2026-08-25'; // v101.116 / self-contained build integrity repair"";assert old in html;html=html.replace(old,new,1)"
scripts/build_v101116_self_contained_build_integrity_repair.py,37,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"old=""const BUILD_DATE = '2026-08-25'; // v101.115 / complete active-report line-audit closure"";new=""const BUILD_DATE = '2026-08-25'; // v101.116 / self-contained build integrity repair"";assert old in html;html=html.replace(old,new,1)"
scripts/build_v101116_self_contained_build_integrity_repair.py,40,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"qa=(BASE/'REAL_DEVICE_QA_CHECKLIST.md').read_text(encoding='utf-8').replace('v101.115','v101.116').replace('FOUR_PASS_ACTIVE_REPORT_LINE_CLOSURE_R1',STAGE).replace('luisa-24h-v101-115',CACHE)"
scripts/build_v101116_self_contained_build_integrity_repair.py,40,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"qa=(BASE/'REAL_DEVICE_QA_CHECKLIST.md').read_text(encoding='utf-8').replace('v101.115','v101.116').replace('FOUR_PASS_ACTIVE_REPORT_LINE_CLOSURE_R1',STAGE).replace('luisa-24h-v101-115',CACHE)"
scripts/build_v101116_self_contained_build_integrity_repair.py,48,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(t/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nThis is a narrow build/evidence-integrity successor to immutable v101.115. v101.115 passes its packaged four-pass evidence, but its current build script depends on legacy external audit-runner paths and its stale scanner treats every script as historical. v101.116 makes the current build self-contained with sibling packaged runners and adds an explicit active-script dependency gate while preserving all governe"
scripts/build_v101116_self_contained_build_integrity_repair.py,48,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(t/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nThis is a narrow build/evidence-integrity successor to immutable v101.115. v101.115 passes its packaged four-pass evidence, but its current build script depends on legacy external audit-runner paths and its stale scanner treats every script as historical. v101.116 makes the current build self-contained with sibling packaged runners and adds an explicit active-script dependency gate while preserving all governe"
scripts/build_v101116_self_contained_build_integrity_repair.py,48,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(t/'README.md',f'''# Les 24 Heures de la Passion — {VERSION}\n\nStage: `{STAGE}`\n\nThis is a narrow build/evidence-integrity successor to immutable v101.115. v101.115 passes its packaged four-pass evidence, but its current build script depends on legacy external audit-runner paths and its stale scanner treats every script as historical. v101.116 makes the current build self-contained with sibling packaged runners and adds an explicit active-script dependency gate while preserving all governe"
scripts/build_v101116_self_contained_build_integrity_repair.py,53,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," sw=(t/'sw.js').read_text().replace('/* v101.115 */','/* v101.116 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-115';"",f""const CACHE_NAME = '{CACHE}';"",1);wt(t/'sw.js',sw)"
scripts/build_v101116_self_contained_build_integrity_repair.py,53,v101.116,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," sw=(t/'sw.js').read_text().replace('/* v101.115 */','/* v101.116 */',1).replace(""const CACHE_NAME = 'luisa-24h-v101-115';"",f""const CACHE_NAME = '{CACHE}';"",1);wt(t/'sw.js',sw)"
scripts/build_v101116_self_contained_build_integrity_repair.py,54,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," prov={'version':VERSION,'build_date':DATE,'stage':STAGE,'baseline_version':'v101.115','baseline_zip_sha256':BASE_SHA,'baseline_html_sha256':BASE_HTML_SHA,'candidate_html_sha256':HTML_SHA,'scope':{'governed_runtime_declarations_changed':0,'active_source_reports_written_before_line_audit':True,'active_report_line_audit_self_exclusion':['reports/active_report_line_audit.csv'],'qa_template_scenarios':21,'build_runner_dependencies':'SELF_CONTAINED_SIBLING_SCRIPTS'},'final_reopen_evidence':'EXTERNAL_"
scripts/build_v101116_self_contained_build_integrity_repair.py,58,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," wt(ev/'PREPACKAGE_STAGE_REPORT.md',f'''# {VERSION} prepackage stage report\n\nStatus: `PASS_PREPACKAGE_PENDING_FINAL_REOPEN`.\n\nBaseline: v101.115 / `{BASE_SHA}`.\n\nAll fourteen governed runtime declarations remain exact baseline parity. The current build script resolves all audit runners from its own packaged sibling `scripts/` directory; broad Chromium and isolated service-worker logic evidence are rerun before freeze. All active source reports are finalized before `reports/active_report_li"
scripts/build_v101116_self_contained_build_integrity_repair.py,79,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"matrix=f'''gate,test,status,evidence\nBASELINE,v101.115 exact SHA/member freeze,PASS,{BASE_SHA}\nBUILD,deterministic A/B full-tree build,PASS,asserted before ZIP freeze"
scripts/build_v101116_self_contained_build_integrity_repair.py,80,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED,"BUILD-DEPS,current build runner dependencies,PASS,self-contained packaged sibling scripts; no obsolete external runner paths\nDATA,14 governed runtime declarations,PASS,exact RHS byte parity with v101.115\nH3-H22,user-confirmed text/paragraph repairs preserved,PASS,broad runtime 4/4 profiles\nQA-META,root physical/live QA metadata,PASS,21/21 template rows target {VERSION}\nJS,inline JavaScript syntax,PASS,reports/javascript_syntax_check.json\nSW-SYNTAX,service-worker syntax,PASS,reports/service_"
scripts/build_v101116_self_contained_build_integrity_repair.py,86,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok in {'v101.115','L24H_v101115_'}:return rel in {'README.md','metadata/build_provenance.json','evidence/v101116/PREPACKAGE_STAGE_REPORT.md','reports/full_regression_matrix.csv','reports/no_regression_fix_ledger.csv','scripts/build_v101116_self_contained_build_integrity_repair.py','scripts/run_independent_prefreeze_audit.py'}"
scripts/build_v101116_self_contained_build_integrity_repair.py,87,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok in {'v101.114','v101.113','v101.112'}:return rel=='reports/no_regression_fix_ledger.csv'"
scripts/build_v101116_self_contained_build_integrity_repair.py,87,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok in {'v101.114','v101.113','v101.112'}:return rel=='reports/no_regression_fix_ledger.csv'"
scripts/build_v101116_self_contained_build_integrity_repair.py,87,v101.112,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," if tok in {'v101.114','v101.113','v101.112'}:return rel=='reports/no_regression_fix_ledger.csv'"
scripts/build_v101116_self_contained_build_integrity_repair.py,90,v101.115,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," toks=['v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-115','luisa-24h-v101-114','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101115_','L24H_v101114_','L24H_v101113_','L24H_v101112_','L24H_v101111_'];rows=[];fail=0"
scripts/build_v101116_self_contained_build_integrity_repair.py,90,v101.114,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," toks=['v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-115','luisa-24h-v101-114','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101115_','L24H_v101114_','L24H_v101113_','L24H_v101112_','L24H_v101111_'];rows=[];fail=0"
scripts/build_v101116_self_contained_build_integrity_repair.py,90,v101.113,HISTORICAL_OR_SUPERSEDED_TOOL_ALLOWED," toks=['v101.115','v101.114','v101.113','v101.112','v101.111','luisa-24h-v101-115','luisa-24h-v101-114','luisa-24h-v101-113','luisa-24h-v101-112','luisa-24h-v101-111','L24H_v101115_','L24H_v101114_','L24H_v101113_','L24H_v101112_','L24H_v101111_'];rows=[];fail=0"
