authority_id,lane,record_id,epistemic_class,operation_type,current_text,current_sha256,target_text,target_sha256,edit_operations_json,evidence_source,source_authority,known_contradiction_screen,recension_sensitive,future_dependency,prior_status,recommended_action,rationale
INTERIM-LOCAL-PASSION24.HOUR.22.P052,LOCAL_24H,PASSION24.HOUR.22.P052,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"Je Te promets que chaque fois que je me trouverai dans l’occasion d’entendre des conversations inconvenantes, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! ». Jésus, je donne un baiser à ton Visage infiniment saint, livide et ensanglanté.",7bf55e1316e559ff5b115d075c2623f2c1c99ff1872c8268c58b689e0a603aa5,"Je Te promets que chaque fois que je me trouverai dans l’occasion d’entendre des conversations inconvenantes, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! » Jésus, je donne un baiser à ton Visage infiniment saint, livide et ensanglanté.",a0d3a65545eae55e1ec612678108f3139e882fab981a5917e59d1affc43ae281,"[{""op"": ""delete"", ""old_start"": 185, ""old_end"": 186, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.HOUR.22.P054,LOCAL_24H,PASSION24.HOUR.22.P054,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"Je Te promets que chaque fois que me viendra la tentation de ne pas Te donner toute la gloire, l’amour et l’adoration qui Te sont dus, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! ». Jésus, je donne un baiser à ta Bouche infiniment sacrée, desséchée et remplie d’amertume.",f6da2041ae695e356581f33dd63fd424ff71749bd151b8e5c4aaa1b40dc71e49,"Je Te promets que chaque fois que me viendra la tentation de ne pas Te donner toute la gloire, l’amour et l’adoration qui Te sont dus, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! » Jésus, je donne un baiser à ta Bouche infiniment sacrée, desséchée et remplie d’amertume.",ad75bb4204ff4d1de2f1f4aa463915c0053c38794003a57b4e567b2c118be47b,"[{""op"": ""delete"", ""old_start"": 210, ""old_end"": 211, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.HOUR.22.P056,LOCAL_24H,PASSION24.HOUR.22.P056,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"Je promets que chaque fois que me viendra la pensée d’entretenir des conversations qui pourraient T’offenser, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! ». Jésus, je donne un baiser à ton Cou infiniment saint, où je vois encore les marques des chaînes et des cordes qui T’ont tyrannisé.",672086f09a3c86e2364e19d1c340f875655056fd2daee7b9d6385b6ad2647333,"Je promets que chaque fois que me viendra la pensée d’entretenir des conversations qui pourraient T’offenser, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! » Jésus, je donne un baiser à ton Cou infiniment saint, où je vois encore les marques des chaînes et des cordes qui T’ont tyrannisé.",a834f36e89ac334458c2c0ee810a4280181fd944c38a5f8692e692ff33cac39a,"[{""op"": ""delete"", ""old_start"": 185, ""old_end"": 186, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.HOUR.22.P059,LOCAL_24H,PASSION24.HOUR.22.P059,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"« Jésus et Marie, je Vous recommande mon âme ! ». Jésus, je donne un baiser à tes Épaules infiniment saintes.",75c8515cace1819bd390a8f88ad9149700072b902bde9d4d8f6a5bac3599b2f8,"« Jésus et Marie, je Vous recommande mon âme ! » Jésus, je donne un baiser à tes Épaules infiniment saintes.",94b7a437be1f41c5cc9cac2d2d46576b42e531b1354ca8aade1f83bcc7ea00db,"[{""op"": ""delete"", ""old_start"": 48, ""old_end"": 49, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.HOUR.22.P061,LOCAL_24H,PASSION24.HOUR.22.P061,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"Je Te promets que chaque fois que me viendra la pensée de me procurer des plaisirs ou satisfactions qui ne soient pas pour ta Gloire, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! ». Jésus, je donne un baiser à ta Poitrine infiniment sainte.",8be1a5cfe17ec37aac18d5d1c948553a49b68e23418a55310297a6339d5efb9b,"Je Te promets que chaque fois que me viendra la pensée de me procurer des plaisirs ou satisfactions qui ne soient pas pour ta Gloire, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! » Jésus, je donne un baiser à ta Poitrine infiniment sainte.",2ed2793f771ecbc839226528931e42cd443b25301a3fecec719fa124290421f2,"[{""op"": ""delete"", ""old_start"": 209, ""old_end"": 210, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.HOUR.22.P063,LOCAL_24H,PASSION24.HOUR.22.P063,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"Je Te promets que chaque fois que je sentirai se refroidir mon amour pour Toi, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! ». Jésus, je donne un baiser à tes Mains infiniment sacrées.",d4562f6536a17ee480293eb103437c0aa1358b13c395c2bfe821f01c916b8c34,"Je Te promets que chaque fois que je sentirai se refroidir mon amour pour Toi, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! » Jésus, je donne un baiser à tes Mains infiniment sacrées.",189d18a1e1e60879966fbfd9e6810323ecb826f9e5d0a9c02d8062974d5384d4,"[{""op"": ""delete"", ""old_start"": 154, ""old_end"": 155, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.HOUR.22.P065,LOCAL_24H,PASSION24.HOUR.22.P065,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"Je Te promets que chaque fois que me viendra la pensée de ne pas agir seulement par amour pour Toi, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! ». Jésus, je donne un baiser à tes Pieds infiniment saints.",dd9e03f515e514f5373c2941b14708bc37283105eb567779c39fbc55932e5558,"Je Te promets que chaque fois que me viendra la pensée de ne pas agir seulement par amour pour Toi, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! » Jésus, je donne un baiser à tes Pieds infiniment saints.",e8d041685a4c0011532f39fb95ab1f3065e3f46b8ad09445d96562e8b44fb363,"[{""op"": ""delete"", ""old_start"": 175, ""old_end"": 176, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.HOUR.22.P070,LOCAL_24H,PASSION24.HOUR.22.P070,A_RECENSION_INVARIANT_CLOSED,REPLACE_TEXT_SPAN,"Je Te promets que chaque fois où me viendra la pensée de m’éloigner de Toi, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! ».",1288eac1c1e3647b039c35ffb101836719853083d5a1af1dd547747aea04bd1d,"Je Te promets que chaque fois où me viendra la pensée de m’éloigner de Toi, je crierai immédiatement : « Jésus et Marie, je Vous recommande mon âme ! »",9e0479fa2bbe876d3cec58d67fba1beb10cc0ac2bbe7725d28c428c8798ab3c9,"[{""op"": ""delete"", ""old_start"": 151, ""old_end"": 152, ""old_text"": ""."", ""new_text"": """"}]",NATIVE_24H_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed local French/punctuation/case/syntax repair in native 24H; no overlap with upstream LDC lane; no known recension dependency.
INTERIM-LOCAL-PASSION24.SECTION.BENEFITS.P184,LOCAL_24H,PASSION24.SECTION.BENEFITS.P184,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"toutes les fois que l'âme pense à Ma Passion, chaque fois qu'elle se souvient de ce que J'ai souffert ou chaque fois qu'elle sent de la compassion pour Moi, l'application de Mes souffrances est renouvelée en elle.",24b0804846a7b814e72d53b563e68ab4cf5d905aced10583cc155eb1cc97809a,"Toutes les fois que l'âme pense à Ma Passion, chaque fois qu'elle se souvient de ce que J'ai souffert ou chaque fois qu'elle sent de la compassion pour Moi, l'application de Mes souffrances est renouvelée en elle.",c9661ba50b044ae0e0ae5b83875838edbf53bb0a5babf78b7df73d6e3df82731,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""t"", ""new_text"": ""T""}]",SAMPLE11_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P177,LOCAL_24H,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P177,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"qu’elle ne connaissait pas d'autre vie, d'autre Volonté que la mienne.",eacfcd5bf4be6ae9133d465bfc33fcf5fc972111efc4ba9ec0224d4b07109282,"Elle ne connaissait pas d'autre vie, d'autre Volonté que la mienne.",cf8fb0be60b6f6a9528f5a9823bcdde299a3341f9e0cfa2092031bd9599e8f7f,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 4, ""old_text"": ""qu’e"", ""new_text"": ""E""}]",R5 LDC.T19.E0037.P074 + display boundary before P177,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P224,LOCAL_24H,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P224,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,dit cela Il disparut. Et même,a3071732e98320bdc72b0bd991a42b5ced121790c5c2637f57bf579b35e0ef6d,"dit cela Il disparut. Et même si dans Mon esprit trottaient des choses étranges et disproportionnées, J'essayais de faire Mes actes dans l'adorable Volonté de Dieu.",0123b588673ad150001525da0f817e9258027b560d1c4e87243b3a12b3fbb55a,"[{""op"": ""insert"", ""old_start"": 29, ""old_end"": 29, ""old_text"": """", ""new_text"": "" si dans Mon esprit trottaient des choses étranges et disproportionnées, J'essayais de faire Mes actes dans l'adorable Volonté de Dieu.""}]",R5 LDC.T19.E0050.P060-P061; completes current truncated second sentence,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.PROMISES_BENEFITS.BODY.P179,LOCAL_24H,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P179,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"toutes les fois que l'âme pense à Ma Passion, chaque fois qu'elle se souvient de ce que J'ai souffert ou chaque fois qu'elle sent de la compassion pour Moi, l'application de Mes souffrances est renouvelée en elle.",24b0804846a7b814e72d53b563e68ab4cf5d905aced10583cc155eb1cc97809a,"Toutes les fois que l'âme pense à Ma Passion, chaque fois qu'elle se souvient de ce que J'ai souffert ou chaque fois qu'elle sent de la compassion pour Moi, l'application de Mes souffrances est renouvelée en elle.",c9661ba50b044ae0e0ae5b83875838edbf53bb0a5babf78b7df73d6e3df82731,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""t"", ""new_text"": ""T""}]",SAMPLE11_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_03.BODY.P010,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_03.BODY.P010,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,Je t'ai aussi appelée. Je t'ai donné la place d'honneur entre Moi et Jean J'ai fait de toi une petite confidente de Ma Volonté.,e83ef180a6cc8e6eda214bbbab2ab7e526ed26ef61053b149171182c25460363,Je t'ai aussi appelée. Je t'ai donné la place d'honneur entre Moi et Jean. J'ai fait de toi une petite confidente de Ma Volonté.,fc4a8e7c99f33ce4800b07551a5db5b539262e065a820ced7d45e8c6b9d23400,"[{""op"": ""insert"", ""old_start"": 73, ""old_end"": 73, ""old_text"": """", ""new_text"": "".""}]",SAMPLE21_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_03.BODY.P015,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_03.BODY.P015,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,pourquoi Je les ai tous appelés et Je leur ai tous donné l'agneau ? Parce que Je désirais aussi de la nourriture de leur part :,0bc159910076b101e422befdacb3c11bb8b4a486212838d5f44bc9322ac4054a,Pourquoi Je les ai tous appelés et Je leur ai tous donné l'agneau ? Parce que Je désirais aussi de la nourriture de leur part :,8806650da7054ddcb797e2075e134a4a16e019b84d1ce89f5f2c1902c9243488,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""p"", ""new_text"": ""P""}]",R5 LDC.T13.E0019.P016; standalone after prior full question,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_03.BODY.P025,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_03.BODY.P025,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"si, dans sa volonté, elle veut M'offenser, elle fait une arme de ses actions pour Me blesser et même Me tuer.",f232b0d9a345b66696bf241d87bb1fdfa5ce081b3b681c1785bb3b9cfaf6c9af,"Si, dans sa volonté, elle veut M'offenser, elle fait une arme de ses actions pour Me blesser et même Me tuer.",c1b25d275399156b1c9bb1bc4412501e95f3a632c8d9f4e1348dbe0ba19b34bf,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""s"", ""new_text"": ""S""}]",R5 LDC.T13.E0019.P026; standalone after prior full stop,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P002,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P002,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,• Tome 20 — 4 novembre 1926 — la Très Sainte Vierge était la copie fidèle de son Créateur et de toute la Création. La Volonté Divine a la vertu de changer les gouttes d’eau en mer. La Volonté Divine est voilée dans les choses créées.,d2f451bd7fb38b24f36463e4536e1e5fa2b43d8139ce61221984f0b0215c17a9,• Tome 20 — 4 novembre 1926 — La Très Sainte Vierge était la copie fidèle de son Créateur et de toute la Création. La Volonté Divine a la vertu de changer les gouttes d’eau en mer. La Volonté Divine est voilée dans les choses créées.,eca2ece9b091133f0bb993df16f4faeea41b7bf3b1096a6243231156327c7624,"[{""op"": ""replace"", ""old_start"": 30, ""old_end"": 31, ""old_text"": ""l"", ""new_text"": ""L""}]",Current R5 title LDC.T20.E0021,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P008,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P008,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,Tome 20 — 4 novembre 1926 — la Très Sainte Vierge était la copie fidèle de son Créateur et de toute la Création. La Volonté Divine a la vertu de changer les gouttes d’eau en mer. La Volonté Divine est voilée dans les choses créées.,57c3e62cfd523cfe2f2d60a9931acc56031af8c516b2f3df4197e0c9f7c5192c,Tome 20 — 4 novembre 1926 — La Très Sainte Vierge était la copie fidèle de son Créateur et de toute la Création. La Volonté Divine a la vertu de changer les gouttes d’eau en mer. La Volonté Divine est voilée dans les choses créées.,268ab4d9d931e119e8ce1a1da295476f0b701edfa9e5c38488d840c71ff18211,"[{""op"": ""replace"", ""old_start"": 28, ""old_end"": 29, ""old_text"": ""l"", ""new_text"": ""L""}]",Current R5 title LDC.T20.E0021,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P021,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P021,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,des prodiges jusqu’alors inconnus.,9d7d98a25c39beb44d6dffb99fab91c7257cfea884ad7f629911deb703575168,"des prodiges jusqu’alors inconnus,",021cb0692ece3895da97f3bc43c5a390396e77e20f87b20d30e2077cd657e6d5,"[{""op"": ""replace"", ""old_start"": 33, ""old_end"": 34, ""old_text"": ""."", ""new_text"": "",""}]",R5 LDC.T20.E0021.P018-P023; flattened inline list,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P024,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P024,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,une mer de cristal où Nous nous reflétions pour voir notre fille.,fed221de9ad0e48a485d0683b8c21aa1661b7b2a4b78095f737e2e5c40e51176,"une mer de cristal où Nous nous reflétions pour voir notre fille,",030fb0e7d6d7775ef6c946e7597d98bfe4ce8c27ff9a9b94574d0eb95e259bc1,"[{""op"": ""replace"", ""old_start"": 64, ""old_end"": 65, ""old_text"": ""."", ""new_text"": "",""}]",R5 LDC.T20.E0021.P018-P023; flattened inline list,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P048,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P048,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,combien d’oiseaux et combien de plantes remplissent la terre ?,7aa663dbbae0da97df5507fccef79e3931360a48da5e78a8086c82fc937d6f2e,Combien d’oiseaux et combien de plantes remplissent la terre ?,0a8e50f415613ac721f29c25d05a8d6c8d5e309c37b34b29892ededd3da25fb2,"[{""op"": ""replace"", ""old_start"": 0, ""old_end"": 1, ""old_text"": ""c"", ""new_text"": ""C""}]",R5 LDC.T20.E0021.P064-P066; second displayed question,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P066,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P066,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,Mais l’homme marche sur Elle sans même remarquer qui soutient son pas qui maintient si fermement pour lui cette grande masse de terre afin qu’il ne trébuche pas.,d6ef317853bbad0dca90a696dcfffd068288764bc19a10cfbedd6b5816829b3b,Mais l’homme marche sur Elle sans même remarquer qui soutient son pas et qui maintient si fermement pour lui cette grande masse de terre afin qu’il ne trébuche pas.,0e2dc798bd56d85234e6d97108b7a3888c9de665e086cf890ab06a1a8cae885c,"[{""op"": ""insert"", ""old_start"": 69, ""old_end"": 69, ""old_text"": """", ""new_text"": "" et""}]",SAMPLE17_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P077,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P077,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,fera savoir ce qu’Elle a fait durant tant de siècles par Amour pour l’homme.,13ca000ee3c6ca71abf9225a5baeca53b3ae9cd952003f089af754e3c4b67994,fera savoir ce qu’Elle a fait durant tant de siècles par Amour pour l’homme et,1b6e2dafbd4b12a0c856290bbd12da392b7b80e4a55a632b4e21fe4b596da324,"[{""op"": ""replace"", ""old_start"": 75, ""old_end"": 76, ""old_text"": ""."", ""new_text"": "" et""}]",R5 LDC.T20.E0021.P124-P127; inline three-verb list,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
INTERIM-LOCAL-PASSION24.TEXT.RELATED_HOUR_04.BODY.P147,LOCAL_24H,PASSION24.TEXT.RELATED_HOUR_04.BODY.P147,B_SOURCE_BOUND_DERIVATIVE_LAYOUT_SAFE,REPLACE_TEXT_SPAN,"J'ai dû hausser le ton pour que tu M'entendes. Écoute, Ma fille, quand J'ai institué l'Eucharistie, J'ai vu toutes les créatures et Je les ai toutes invitées à venir à Moi toutes les générations, du premier homme jusqu'au dernier afin que Je puisse offrir à tous Ma Vie sacramentelle.",aebf9501d3b50d8caa75345cdf8bd5d32b49832cf7400c5d0580119944ea7ad6,"J'ai dû hausser le ton pour que tu M'entendes. Écoute, Ma fille, quand J'ai institué l'Eucharistie, J'ai vu toutes les créatures, toutes les générations, du premier homme jusqu'au dernier, et Je les ai toutes invitées à venir à Moi afin que Je puisse offrir à tous Ma Vie sacramentelle.",3ee246d54e7ab2d0407cd9092174c702f76df706ec35ee57075e12abdb2c296a,"[{""op"": ""replace"", ""old_start"": 128, ""old_end"": 171, ""old_text"": "" et Je les ai toutes invitées à venir à Moi"", ""new_text"": "",""}, {""op"": ""insert"", ""old_start"": 229, ""old_end"": 229, ""old_text"": """", ""new_text"": "", et Je les ai toutes invitées à venir à Moi""}]",SAMPLE23_RESIDUAL_TERMINAL_WORKING.csv,,PASS,False,NONE_KNOWN,PRE_MUTATION_OPERATION_FROZEN,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Closed source/layout correction in LDC-derived 24H surface; exact current bind verified; no overlap with 300 upstream records and no official-R6 collision.
