candidate_id,r5_record_id,hour,layer,current_text,italian_r3_source,italian_r3_anchor,classification,operation,proposed_french,decision_basis,corroborating_controls,confidence,h23_h24_recension_boundary_flag,second_review,notes,aflp27_status,aflp27_evidence,aflp27_source,r4_operation,r4_proposed_french,final_status,final_operation,final_proposed_french,r4_to_final_change,adversarial_rationale,preservation_requirement
C0040,PASSION24.HOUR.16.P033,16,MEDITATION,"Jésus, le bruit de tes fouets parvient à mes oreilles ! Mon Roi bafoué, quand Tu me verras écouter des choses qui me distraient de Toi, fais en sorte qu’un coup de tes fouets me fasse écouter seulement ta divine Voix.",H16_MEDITATION,,EDITORIAL_DEVOTIONAL_EXPANSION,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,Body-part flagellation application absent from Italian R3 and independent English Hour line.,AFLP-27 H16 pp.144–145 preserves the expansion.,HIGH_CORE_BOUNDARY; AFLP27_CONFLICTING_SECONDARY_TRADITION,NO,PASS,Preserve unchanged as AFLP editorial/devotional witness if supplementary material is retained; move out of canonical meditation.,AFLP27_PRESERVES_NONCORE_EXPANSION,"AFLP-27 H16 explicitly preserves this first-person body-part flagellation prayer. Frozen Italian R3 passes directly from embracing Jesus’s feet to the unheard groans; the expansion is therefore a secondary AFLP devotional layer, not core Italian meditation.",AFLP 27e édition verified transcription (H06–H18/H23),MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0041,PASSION24.HOUR.16.P034,16,MEDITATION,"Jésus, flagelle mon visage et si un acte de complaisance naissait en moi, que les coups de tes fouets me détachent de la terre et me poussent à regarder seulement le Ciel.",H16_MEDITATION,,EDITORIAL_DEVOTIONAL_EXPANSION,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,Body-part flagellation application absent from Italian R3 and independent English Hour line.,AFLP-27 H16 pp.144–145 preserves the expansion.,HIGH_CORE_BOUNDARY; AFLP27_CONFLICTING_SECONDARY_TRADITION,NO,PASS,Preserve unchanged as AFLP editorial/devotional witness if supplementary material is retained; move out of canonical meditation.,AFLP27_PRESERVES_NONCORE_EXPANSION,"AFLP-27 H16 explicitly preserves this first-person body-part flagellation prayer. Frozen Italian R3 passes directly from embracing Jesus’s feet to the unheard groans; the expansion is therefore a secondary AFLP devotional layer, not core Italian meditation.",AFLP 27e édition verified transcription (H06–H18/H23),MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0042,PASSION24.HOUR.16.P035,16,MEDITATION,"Jésus, flagelle ma langue et mes lèvres. Si elles osaient prononcer des paroles qui ne soient pas d’Amour, qui ne disent pas ta Gloire, fais en sorte que tes Fouets me jettent du Feu et des Flammes pour me faire brûler d’Amour.",H16_MEDITATION,,EDITORIAL_DEVOTIONAL_EXPANSION,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,Body-part flagellation application absent from Italian R3 and independent English Hour line.,AFLP-27 H16 pp.144–145 preserves the expansion.,HIGH_CORE_BOUNDARY; AFLP27_CONFLICTING_SECONDARY_TRADITION,NO,PASS,Preserve unchanged as AFLP editorial/devotional witness if supplementary material is retained; move out of canonical meditation.,AFLP27_PRESERVES_NONCORE_EXPANSION,"AFLP-27 H16 explicitly preserves this first-person body-part flagellation prayer. Frozen Italian R3 passes directly from embracing Jesus’s feet to the unheard groans; the expansion is therefore a secondary AFLP devotional layer, not core Italian meditation.",AFLP 27e édition verified transcription (H06–H18/H23),MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0043,PASSION24.HOUR.16.P036,16,MEDITATION,"Jésus, flagelle mes mains afin que je ne fasse aucun mouvement et je n’accomplisse aucune œuvre qui ne soit marquée du sceau de ton Amour.",H16_MEDITATION,,EDITORIAL_DEVOTIONAL_EXPANSION,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,Body-part flagellation application absent from Italian R3 and independent English Hour line.,AFLP-27 H16 pp.144–145 preserves the expansion.,HIGH_CORE_BOUNDARY; AFLP27_CONFLICTING_SECONDARY_TRADITION,NO,PASS,Preserve unchanged as AFLP editorial/devotional witness if supplementary material is retained; move out of canonical meditation.,AFLP27_PRESERVES_NONCORE_EXPANSION,"AFLP-27 H16 explicitly preserves this first-person body-part flagellation prayer. Frozen Italian R3 passes directly from embracing Jesus’s feet to the unheard groans; the expansion is therefore a secondary AFLP devotional layer, not core Italian meditation.",AFLP 27e édition verified transcription (H06–H18/H23),MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0044,PASSION24.HOUR.16.P037,16,MEDITATION,"Jésus, que tes fouets frappent mes pieds, que je Te prie de lier aux Tiens, afin que je sois empêchée de faire des pas qui ne soient pas pour Toi et n’attirent pas les autres à T’aimer.",H16_MEDITATION,,EDITORIAL_DEVOTIONAL_EXPANSION,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,Body-part flagellation application absent from Italian R3 and independent English Hour line.,AFLP-27 H16 pp.144–145 preserves the expansion.,HIGH_CORE_BOUNDARY; AFLP27_CONFLICTING_SECONDARY_TRADITION,NO,PASS,Preserve unchanged as AFLP editorial/devotional witness if supplementary material is retained; move out of canonical meditation.,AFLP27_PRESERVES_NONCORE_EXPANSION,"AFLP-27 H16 explicitly preserves this first-person body-part flagellation prayer. Frozen Italian R3 passes directly from embracing Jesus’s feet to the unheard groans; the expansion is therefore a secondary AFLP devotional layer, not core Italian meditation.",AFLP 27e édition verified transcription (H06–H18/H23),MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0045,PASSION24.HOUR.16.P038,16,MEDITATION,"Jésus, flagelle mon cœur avec ses tendances, ses affections et ses désirs, afin que chaque coup que je recevrai le blesse, et que ces coups fassent renaître en moi la Vie de l’Amour.",H16_MEDITATION,,EDITORIAL_DEVOTIONAL_EXPANSION,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,Body-part flagellation application absent from Italian R3 and independent English Hour line.,AFLP-27 H16 pp.144–145 preserves the expansion.,HIGH_CORE_BOUNDARY; AFLP27_CONFLICTING_SECONDARY_TRADITION,NO,PASS,Preserve unchanged as AFLP editorial/devotional witness if supplementary material is retained; move out of canonical meditation.,AFLP27_PRESERVES_NONCORE_EXPANSION,"AFLP-27 H16 explicitly preserves this first-person body-part flagellation prayer. Frozen Italian R3 passes directly from embracing Jesus’s feet to the unheard groans; the expansion is therefore a secondary AFLP devotional layer, not core Italian meditation.",AFLP 27e édition verified transcription (H06–H18/H23),MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL MEDITATION AS AFLP-27 EDITORIAL/DEVOTIONAL MATERIAL,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0046,PASSION24.HOUR.17.P010,17,MEDITATION,"Je dois refaire l’homme en toutes choses. Ses fautes l’ont couronné d’opprobres et de confusion, si bien qu’il ne peut paraître devant ma Majesté. Ses fautes l’ont déshonoré en lui faisant perdre tout droit aux honneurs et à la gloire.",H17_MEDITATION,La colpa gli ha tolto la corona,OMISSION,REPLACE_RECORD,"Je dois refaire l’homme en toutes choses. Ses fautes lui ont enlevé sa couronne et l’ont couronné d’opprobres et de confusion, si bien qu’il ne peut paraître devant ma Majesté. Ses fautes l’ont déshonoré en lui faisant perdre tout droit aux honneurs et à la gloire.",Loss of the crown is explicit and motivates the following restoration-of-crown sentence.,AFLP-27 H17: « Le péché lui a enlevé sa couronne ».,HIGH,NO,PASS,,CORROBORATES,"AFLP-27 H17 explicitly reads « Le péché lui a enlevé sa couronne », confirming the omitted Italian proposition.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Je dois refaire l’homme en toutes choses. Ses fautes lui ont enlevé sa couronne et l’ont couronné d’opprobres et de confusion, si bien qu’il ne peut paraître devant ma Majesté. Ses fautes l’ont déshonoré en lui faisant perdre tout droit aux honneurs et à la gloire.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Je dois refaire l’homme en toutes choses. Ses fautes lui ont enlevé sa couronne et l’ont couronné d’opprobres et de confusion, si bien qu’il ne peut paraître devant ma Majesté. Ses fautes l’ont déshonoré en lui faisant perdre tout droit aux honneurs et à la gloire.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0047,PASSION24.HOUR.17.P019,17,MEDITATION,"Ils Te saluent comme Roi des Juifs, battent ta couronne et Te giflent.",H17_MEDITATION,"Indovina, chi ti ha percosso",OMISSION,REPLACE_RECORD,"Ils Te saluent comme Roi des Juifs, battent ta couronne et Te giflent. Ils Te disent aussi : « Devine qui T’a frappé ! »",Mocking challenge omitted.,AFLP-27 H17 shares the omission; Italian R3 remains controlling.,HIGH_ITALIAN_R3; AFLP27_SHARES_OMISSION,NO,PASS,Do not downgrade Italian-core correction merely because the secondary AFLP witness shares the omission.,AFLP27_SHARES_R5_OMISSION,"AFLP-27 H17 also omits « Indovina, chi ti ha percosso! » / « Devine qui T’a frappé ! ». The correction therefore rests on the stable Italian R3 core, not on AFLP corroboration. This demonstrates that AFLP-27 is itself abridged at these loci.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Ils Te saluent comme Roi des Juifs, battent ta couronne et Te giflent. Ils Te disent aussi : « Devine qui T’a frappé ! »",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Ils Te saluent comme Roi des Juifs, battent ta couronne et Te giflent. Ils Te disent aussi : « Devine qui T’a frappé ! »",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0048,PASSION24.HOUR.17.P020,17,MEDITATION,"Et Toi, Tu Te tais et répares les ambitions de ceux qui aspirent à régner, qui recherchent les dignités, qui, se trouvant en autorité et ne se comportant pas bien, causent la ruine des peuples et des âmes sur lesquelles ils ont autorité !",H17_MEDITATION,i loro cattivi esempi sono causa di spinta al male e di perdita di anime,OMISSION,REPLACE_RECORD,"Et Toi, Tu Te tais et répares les ambitions de ceux qui aspirent à régner, qui recherchent les dignités, qui, se trouvant en autorité et ne se comportant pas bien, causent la ruine des peuples et des âmes sur lesquelles ils ont autorité ! Leurs mauvais exemples poussent au mal et causent la perte des âmes.",Consequences of bad examples omitted.,AFLP-27 H17 shares the omission; Italian R3 remains controlling.,HIGH_ITALIAN_R3; AFLP27_SHARES_OMISSION,NO,PASS,Do not downgrade Italian-core correction merely because the secondary AFLP witness shares the omission.,AFLP27_SHARES_R5_OMISSION,"AFLP-27 H17 also omits the explicit causal sentence about bad examples pushing others to evil and causing loss of souls. The correction therefore rests on the stable Italian R3 core, not on AFLP corroboration. This demonstrates that AFLP-27 is itself abridged at these loci.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Et Toi, Tu Te tais et répares les ambitions de ceux qui aspirent à régner, qui recherchent les dignités, qui, se trouvant en autorité et ne se comportant pas bien, causent la ruine des peuples et des âmes sur lesquelles ils ont autorité ! Leurs mauvais exemples poussent au mal et causent la perte des âmes.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Et Toi, Tu Te tais et répares les ambitions de ceux qui aspirent à régner, qui recherchent les dignités, qui, se trouvant en autorité et ne se comportant pas bien, causent la ruine des peuples et des âmes sur lesquelles ils ont autorité ! Leurs mauvais exemples poussent au mal et causent la perte des âmes.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0049,PASSION24.HOUR.17.P022,17,MEDITATION,"Par les insultes et les moqueries que Tu subis, Tu répares pour ceux qui profanent et ridiculisent les choses saintes.",H17_MEDITATION,si bendano la vista dell’intelligenza,OMISSION,REPLACE_RECORD,"Par les insultes et les moqueries que Tu subis, Tu répares pour ceux qui profanent et ridiculisent les choses saintes. Par le bandeau, Tu répares aussi pour ceux qui bandent les yeux de leur intelligence afin de ne pas voir la Lumière de la Vérité. Par ce bandeau, Tu obtiens pour nous que soient enlevés les bandeaux des passions, des richesses et des plaisirs.",Entire blindfold/intellectual-truth reparation and petition omitted.,AFLP-27 H17 shares the omission; Italian R3 remains controlling.,HIGH_ITALIAN_R3; AFLP27_SHARES_OMISSION,NO,PASS,Do not downgrade Italian-core correction merely because the secondary AFLP witness shares the omission.,AFLP27_SHARES_R5_OMISSION,"AFLP-27 H17 also omits the blindfold reparation for deliberately blinding the intellect to the light of truth. The correction therefore rests on the stable Italian R3 core, not on AFLP corroboration. This demonstrates that AFLP-27 is itself abridged at these loci.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Par les insultes et les moqueries que Tu subis, Tu répares pour ceux qui profanent et ridiculisent les choses saintes. Par le bandeau, Tu répares aussi pour ceux qui bandent les yeux de leur intelligence afin de ne pas voir la Lumière de la Vérité. Par ce bandeau, Tu obtiens pour nous que soient enlevés les bandeaux des passions, des richesses et des plaisirs.",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Par les insultes et les moqueries que Tu subis, Tu répares pour ceux qui profanent et ridiculisent les choses saintes. Par le bandeau, Tu répares aussi pour ceux qui bandent les yeux de leur intelligence afin de ne pas voir la Lumière de la Vérité. Par ce bandeau, Tu obtiens pour nous que soient enlevés les bandeaux des passions, des richesses et des plaisirs.",UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0050,PASSION24.HOUR.18.REF.P002,18,REFLECTION,"Et nous, comme Jésus, aimons-nous la souffrance ? Pouvons-nous dire que nos sentiments font écho à ses Sentiments divins, que nous aussi, nous désirons notre croix ? Quand nous souffrons, avons-nous l’intention de nous faire les compagnons de Jésus pour alléger sa Croix ? Comment L’accompagnons-nous ? Et dans les insultes qu’Il reçoit, sommes-nous toujours prêts à Lui donner nos petites souffrances en soulagement des Siennes ? Quand nous agissons, quand nous prions et quand, sous le poids de peines intérieures, nous ressentons de la difficulté dans nos souffrances, savons-nous les présenter à Jésus, afin que, comme un voile essuyant ses Sueurs et son Sang, Il soit fortifié ?",H18_REFLECTION,i nostri palpiti fanno eco ai suoi palpiti divini,MISTRANSLATION_AND_UNSUPPORTED_ADDITION,REPLACE_RECORD,"Et nous, comme Jésus, aimons-nous la souffrance ? Pouvons-nous dire que nos battements de cœur font écho à ses Battements divins, que nous aussi, nous désirons notre croix ? Quand nous souffrons, avons-nous l’intention de nous faire les compagnons de Jésus pour alléger sa Croix ? Comment L’accompagnons-nous ? Et dans les insultes qu’Il reçoit, sommes-nous toujours prêts à Lui donner nos petites souffrances en soulagement des Siennes ? Quand nous agissons, quand nous prions et quand, sous le poids de peines intérieures, nous ressentons de la difficulté dans nos souffrances, savons-nous les présenter à Jésus, afin qu’elles soient comme un voile qui essuie ses Sueurs et Le réconforte ?","palpiti = heartbeats; stable Italian says the veil wipes His sweats, not “sweats and Blood”.",AFLP-27 H18: « battements de cœur »; later « comme un voile essuyant sa sueur ».,HIGH,NO,PASS,,CORROBORATES,"AFLP-27 H18 reflection has « mes battements de cœur ... ses battements divins » and, in the later veil sentence, « essuyant sa sueur » without adding Blood. It corroborates both corrections.",AFLP 27e édition verified transcription (H06–H18/H23),REPLACE_RECORD,"Et nous, comme Jésus, aimons-nous la souffrance ? Pouvons-nous dire que nos battements de cœur font écho à ses Battements divins, que nous aussi, nous désirons notre croix ? Quand nous souffrons, avons-nous l’intention de nous faire les compagnons de Jésus pour alléger sa Croix ? Comment L’accompagnons-nous ? Et dans les insultes qu’Il reçoit, sommes-nous toujours prêts à Lui donner nos petites souffrances en soulagement des Siennes ? Quand nous agissons, quand nous prions et quand, sous le poids de peines intérieures, nous ressentons de la difficulté dans nos souffrances, savons-nous les présenter à Jésus, afin que, comme un voile essuyant ses Sueurs, Il soit fortifié ?",ACCEPT_FOR_AUTHORIZATION,REPLACE_RECORD,"Et nous, comme Jésus, aimons-nous la souffrance ? Pouvons-nous dire que nos battements de cœur font écho à ses Battements divins, que nous aussi, nous désirons notre croix ? Quand nous souffrons, avons-nous l’intention de nous faire les compagnons de Jésus pour alléger sa Croix ? Comment L’accompagnons-nous ? Et dans les insultes qu’Il reçoit, sommes-nous toujours prêts à Lui donner nos petites souffrances en soulagement des Siennes ? Quand nous agissons, quand nous prions et quand, sous le poids de peines intérieures, nous ressentons de la difficulté dans nos souffrances, savons-nous les présenter à Jésus, afin qu’elles soient comme un voile qui essuie ses Sueurs et Le réconforte ?",WORDING_ONLY,"French syntax repair only: replaces the malformed “afin que, comme un voile … Il soit fortifié” construction with an explicit plural antecedent (“elles”) while preserving Italian che … come velo … lo rinfranchi and AFLP’s veil/sweat direction.",NONE_BEYOND_NORMAL_AUDIT_EVIDENCE
C0051,PASSION24.HOUR.19.REF.P006,19,REFLECTION,"(1) Luisa a fait précéder cette Heure de la prière suivante : « Jésus, ma Mère, venez avec moi pour écrire. Prêtez-moi vos mains très saintes, afin que j’écrive ce qui Vous plaît et seulement ce que Vous voulez. » (2) Après avoir publié la première édition de ces Heures de la Passion de Notre-Seigneur Jésus-Christ, Luisa écrivit à saint Annibale Maria Di Francia (qui était le responsable de la rédaction), l’informant qu’elle se sentait poussée à ajouter quelque chose au milieu de ces Heures.",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0052,PASSION24.HOUR.19.REF.P007,19,REFLECTION,"Et voici comment elle s’exprime dans une de ses lettres : « À l’heure de la Crucifixion, presque à la fin… où il est dit que, pendant que Jésus était sur la Croix, son âme était au Ciel avec son divin Père, je suis par la pensée au Ciel. Et j’essaie avec Lui de désarmer la Justice divine en ces temps si difficiles. Je passe environ une demi-heure dans cet exercice. Il me semble que mon Seigneur Jésus me fait écrire cet exercice. (…) » Et ici, elle s’explique : « Cette Heure, Jésus sur la Croix, résume toute sa Vie, depuis le premier instant de sa Conception jusqu’à son dernier Soupir.",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0053,PASSION24.HOUR.19.REF.P008,19,REFLECTION,Il donne un accomplissement à tout. Il remercie le divin Père pour tout le Bien qu’Il a fait à toutes les créatures et aussi pour ses propres Souffrances.,H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
C0054,PASSION24.HOUR.19.REF.P009,19,REFLECTION,"Il Le glorifie, L’implore, Le répare. En un mot, ce qu’Il a fait dans sa Vie, Il l’accomplit tout ensemble ici. Or l’âme, se faisant l’écho de tout ce que fait Jésus, commence aussi, depuis le premier moment où Jésus a été conçu jusqu’au dernier moment de sa Vie, à Le remercier pour ce qu’Il a fait.",H19_REFLECTION,,EDITORIAL_DOCUMENTARY_MATERIAL,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,R3 stable reflection ends after P005; P006–P015 document the later authorial addition but are not reflection prose.,AFLP-27 H19 verified reflection/documentary boundary,HIGH,NO,PASS,,STRONGLY_CORROBORATES_LAYER_BOUNDARY,"AFLP-27 H19 prints the actual reflection, then « (Terminer par la prière de remerciement) », then a separator « *** », and only afterwards the letters explaining the later authorial addition.",AFLP27_H19_H21,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,PRESERVE_MOVE,MOVE_OUT_OF_CANONICAL_LAYER,PRESERVE UNCHANGED OUTSIDE CANONICAL REFLECTION LAYER → H19 DOCUMENTARY / AUTHORIAL-ADDITION APPARATUS,UNCHANGED,R4 row survived final adversarial review unchanged: exact R5 target verified; Italian direction retained; AFLP control considered; no material French or governance defect found.,MANDATORY_PRESERVE_OUTSIDE_CANONICAL_LAYER
